circuit_idx,src,tgt,n_src_samples,n_edge_samples,confidence,dominant_type,hamming
137,1000,1010,200000,195957,0.979785,boundary_analytic,1
137,1000,1001,200000,173389,0.866945,boundary_analytic,1
137,1110,1111,200000,200000,1.0,boundary_analytic,1
137,1101,1111,200000,196625,0.983125,boundary_analytic,1
137,1011,1111,200000,199345,0.996725,boundary_analytic,1
138,1000,0000,200000,200000,1.0,boundary_analytic,1
138,0010,0000,200000,200000,1.0,boundary_analytic,1
138,0010,0011,200000,200000,1.0,boundary_analytic,1
138,0011,1011,200000,152479,0.762395,boundary_analytic,1
138,0011,0111,200000,133241,0.666205,boundary_analytic,1
138,1100,1110,200000,196625,0.983125,boundary_analytic,1
138,1100,1101,200000,177644,0.88822,boundary_analytic,1
138,1000,1010,200000,195957,0.979785,boundary_analytic,1
138,1000,1001,200000,173389,0.866945,boundary_analytic,1
138,1110,1111,200000,200000,1.0,boundary_analytic,1
138,1101,1111,200000,196625,0.983125,boundary_analytic,1
138,1011,1111,200000,199345,0.996725,boundary_analytic,1
139,1000,0000,200000,200000,1.0,boundary_analytic,1
139,0010,0000,200000,200000,1.0,boundary_analytic,1
139,0010,0011,200000,200000,1.0,boundary_analytic,1
139,0011,0111,200000,41596,0.20798,boundary_analytic,1
139,1100,1110,200000,199974,0.99987,boundary_analytic,1
139,1100,1101,200000,182326,0.91163,boundary_analytic,1
139,1000,1010,200000,195957,0.979785,boundary_analytic,1
139,1110,1111,200000,200000,1.0,boundary_analytic,1
139,1101,1111,200000,199974,0.99987,boundary_analytic,1
139,1011,1111,200000,198582,0.99291,boundary_analytic,1
140,1000,0000,200000,200000,1.0,boundary_analytic,1
140,0010,0000,200000,200000,1.0,boundary_analytic,1
140,0010,0011,200000,200000,1.0,boundary_analytic,1
140,0011,1011,200000,152479,0.762395,boundary_analytic,1
140,0011,0111,200000,41596,0.20798,boundary_analytic,1
140,1100,1110,200000,199974,0.99987,boundary_analytic,1
140,1000,1010,200000,195957,0.979785,boundary_analytic,1
140,1110,1111,200000,200000,1.0,boundary_analytic,1
140,1011,1111,200000,198582,0.99291,boundary_analytic,1
141,1000,0000,200000,200000,1.0,boundary_analytic,1
141,0010,0000,200000,200000,1.0,boundary_analytic,1
141,0010,0011,200000,200000,1.0,boundary_analytic,1
141,0011,1011,200000,152479,0.762395,boundary_analytic,1
141,1100,1110,200000,199974,0.99987,boundary_analytic,1
141,1100,1101,200000,182326,0.91163,boundary_analytic,1
141,1000,1010,200000,195957,0.979785,boundary_analytic,1
141,1110,1111,200000,200000,1.0,boundary_analytic,1
141,1101,1111,200000,199974,0.99987,boundary_analytic,1
142,1000,0000,200000,200000,1.0,boundary_analytic,1
142,0010,0000,200000,200000,1.0,boundary_analytic,1
142,0010,0011,200000,200000,1.0,boundary_analytic,1
142,0011,0111,200000,41596,0.20798,boundary_analytic,1
142,1100,1110,200000,199974,0.99987,boundary_analytic,1
142,1100,1101,200000,177644,0.88822,boundary_analytic,1
142,1000,1010,200000,195957,0.979785,boundary_analytic,1
142,1000,1001,200000,173389,0.866945,boundary_analytic,1
142,1110,1111,200000,200000,1.0,boundary_analytic,1
142,1101,1111,200000,199974,0.99987,boundary_analytic,1
142,1011,1111,200000,198582,0.99291,boundary_analytic,1
143,1000,0000,200000,200000,1.0,boundary_analytic,1
143,0010,0000,200000,200000,1.0,boundary_analytic,1
143,0010,0011,200000,200000,1.0,boundary_analytic,1
143,1100,1110,200000,199974,0.99987,boundary_analytic,1
143,1100,1101,200000,199052,0.99526,boundary_analytic,1
143,1000,1010,200000,195957,0.979785,boundary_analytic,1
143,1000,1001,200000,173389,0.866945,boundary_analytic,1
143,1110,1111,200000,200000,1.0,boundary_analytic,1
143,1101,1111,200000,199974,0.99987,boundary_analytic,1
144,1000,0000,200000,200000,1.0,boundary_analytic,1
144,0010,0000,200000,200000,1.0,boundary_analytic,1
144,0010,0011,200000,200000,1.0,boundary_analytic,1
144,0011,1011,200000,152479,0.762395,boundary_analytic,1
144,1100,1110,200000,199974,0.99987,boundary_analytic,1
144,1100,1101,200000,177644,0.88822,boundary_analytic,1
144,1000,1010,200000,195957,0.979785,boundary_analytic,1
144,1000,1001,200000,173389,0.866945,boundary_analytic,1
144,1110,1111,200000,200000,1.0,boundary_analytic,1
144,1101,1111,200000,199974,0.99987,boundary_analytic,1
145,1000,0000,200000,200000,1.0,boundary_analytic,1
145,0010,0000,200000,200000,1.0,boundary_analytic,1
145,0010,0011,200000,200000,1.0,boundary_analytic,1
145,0011,0111,200000,173626,0.86813,boundary_analytic,1
145,1100,1110,200000,199974,0.99987,boundary_analytic,1
145,1000,1010,200000,195957,0.979785,boundary_analytic,1
145,1110,1111,200000,200000,1.0,boundary_analytic,1
145,1011,1111,200000,199999,0.999995,boundary_analytic,1
146,1000,0000,200000,200000,1.0,boundary_analytic,1
146,0010,0000,200000,200000,1.0,boundary_analytic,1
146,0010,0011,200000,200000,1.0,boundary_analytic,1
146,0011,0111,200000,133241,0.666205,boundary_analytic,1
146,1100,1110,200000,199974,0.99987,boundary_analytic,1
146,1100,1101,200000,182326,0.91163,boundary_analytic,1
146,1000,1010,200000,195957,0.979785,boundary_analytic,1
146,1110,1111,200000,200000,1.0,boundary_analytic,1
146,1101,1111,200000,199974,0.99987,boundary_analytic,1
146,1011,1111,200000,199345,0.996725,boundary_analytic,1
147,1000,0000,200000,200000,1.0,boundary_analytic,1
147,0010,0000,200000,200000,1.0,boundary_analytic,1
147,0010,0011,200000,200000,1.0,boundary_analytic,1
147,0011,1011,200000,152479,0.762395,boundary_analytic,1
147,0011,0111,200000,133241,0.666205,boundary_analytic,1
147,1100,1110,200000,199974,0.99987,boundary_analytic,1
147,1000,1010,200000,195957,0.979785,boundary_analytic,1
147,1110,1111,200000,200000,1.0,boundary_analytic,1
147,1011,1111,200000,199345,0.996725,boundary_analytic,1
148,1000,0000,200000,200000,1.0,boundary_analytic,1
148,0010,0000,200000,200000,1.0,boundary_analytic,1
148,0010,0011,200000,200000,1.0,boundary_analytic,1
148,0011,0111,200000,133241,0.666205,boundary_analytic,1
148,1100,1110,200000,199974,0.99987,boundary_analytic,1
148,1100,1101,200000,177644,0.88822,boundary_analytic,1
148,1000,1010,200000,195957,0.979785,boundary_analytic,1
148,1000,1001,200000,173389,0.866945,boundary_analytic,1
148,1110,1111,200000,200000,1.0,boundary_analytic,1
148,1101,1111,200000,199974,0.99987,boundary_analytic,1
148,1011,1111,200000,199345,0.996725,boundary_analytic,1
149,1000,0000,200000,200000,1.0,boundary_analytic,1
149,0010,0000,200000,200000,1.0,boundary_analytic,1
149,0010,0011,200000,200000,1.0,boundary_analytic,1
149,0011,1011,200000,180109,0.900545,boundary_analytic,1
149,0011,0111,200000,41596,0.20798,boundary_analytic,1
149,1100,1110,200000,196625,0.983125,boundary_analytic,1
149,1100,1101,200000,182326,0.91163,boundary_analytic,1
149,1000,1010,200000,195957,0.979785,boundary_analytic,1
149,1110,1111,200000,200000,1.0,boundary_analytic,1
149,1101,1111,200000,196625,0.983125,boundary_analytic,1
149,1011,1111,200000,198582,0.99291,boundary_analytic,1
150,1000,0000,200000,200000,1.0,boundary_analytic,1
150,0010,0000,200000,200000,1.0,boundary_analytic,1
150,0010,0011,200000,200000,1.0,boundary_analytic,1
150,0011,1011,200000,197661,0.988305,boundary_analytic,1
150,0011,0111,200000,41596,0.20798,boundary_analytic,1
150,1100,1110,200000,196625,0.983125,boundary_analytic,1
150,1000,1010,200000,195957,0.979785,boundary_analytic,1
150,1110,1111,200000,200000,1.0,boundary_analytic,1
150,1011,1111,200000,198582,0.99291,boundary_analytic,1
151,1000,0000,200000,200000,1.0,boundary_analytic,1
151,0010,0000,200000,200000,1.0,boundary_analytic,1
151,0010,0011,200000,200000,1.0,boundary_analytic,1
151,0011,1011,200000,197661,0.988305,boundary_analytic,1
151,1100,1110,200000,196625,0.983125,boundary_analytic,1
151,1100,1101,200000,182326,0.91163,boundary_analytic,1
151,1000,1010,200000,195957,0.979785,boundary_analytic,1
151,1110,1111,200000,200000,1.0,boundary_analytic,1
151,1101,1111,200000,196625,0.983125,boundary_analytic,1
152,1000,0000,200000,200000,1.0,boundary_analytic,1
152,0010,0000,200000,200000,1.0,boundary_analytic,1
152,0010,0011,200000,200000,1.0,boundary_analytic,1
152,0011,1011,200000,180109,0.900545,boundary_analytic,1
152,0011,0111,200000,41596,0.20798,boundary_analytic,1
152,1100,1110,200000,196625,0.983125,boundary_analytic,1
152,1100,1101,200000,177644,0.88822,boundary_analytic,1
152,1000,1010,200000,195957,0.979785,boundary_analytic,1
152,1000,1001,200000,173389,0.866945,boundary_analytic,1
152,1110,1111,200000,200000,1.0,boundary_analytic,1
152,1101,1111,200000,196625,0.983125,boundary_analytic,1
152,1011,1111,200000,198582,0.99291,boundary_analytic,1
153,1000,0000,200000,200000,1.0,boundary_analytic,1
153,0010,0000,200000,200000,1.0,boundary_analytic,1
153,0010,0011,200000,200000,1.0,boundary_analytic,1
153,0011,1011,200000,180109,0.900545,boundary_analytic,1
153,1100,1110,200000,196625,0.983125,boundary_analytic,1
153,1100,1101,200000,199052,0.99526,boundary_analytic,1
153,1000,1010,200000,195957,0.979785,boundary_analytic,1
153,1000,1001,200000,173389,0.866945,boundary_analytic,1
153,1110,1111,200000,200000,1.0,boundary_analytic,1
153,1101,1111,200000,196625,0.983125,boundary_analytic,1
154,1000,0000,200000,200000,1.0,boundary_analytic,1
154,0010,0000,200000,200000,1.0,boundary_analytic,1
154,0010,0011,200000,200000,1.0,boundary_analytic,1
154,0011,1011,200000,197661,0.988305,boundary_analytic,1
154,1100,1110,200000,196625,0.983125,boundary_analytic,1
154,1100,1101,200000,177644,0.88822,boundary_analytic,1
154,1000,1010,200000,195957,0.979785,boundary_analytic,1
154,1000,1001,200000,173389,0.866945,boundary_analytic,1
154,1110,1111,200000,200000,1.0,boundary_analytic,1
154,1101,1111,200000,196625,0.983125,boundary_analytic,1
155,1000,0000,200000,200000,1.0,boundary_analytic,1
155,0010,0000,200000,200000,1.0,boundary_analytic,1
155,0010,0011,200000,200000,1.0,boundary_analytic,1
155,0011,1011,200000,180109,0.900545,boundary_analytic,1
155,0011,0111,200000,173626,0.86813,boundary_analytic,1
155,1100,1110,200000,196625,0.983125,boundary_analytic,1
155,1000,1010,200000,195957,0.979785,boundary_analytic,1
155,1110,1111,200000,200000,1.0,boundary_analytic,1
155,1011,1111,200000,199999,0.999995,boundary_analytic,1
156,1000,0000,200000,200000,1.0,boundary_analytic,1
156,0010,0000,200000,200000,1.0,boundary_analytic,1
156,0010,0011,200000,200000,1.0,boundary_analytic,1
156,0011,1011,200000,180109,0.900545,boundary_analytic,1
156,0011,0111,200000,133241,0.666205,boundary_analytic,1
156,1100,1110,200000,196625,0.983125,boundary_analytic,1
156,1100,1101,200000,182326,0.91163,boundary_analytic,1
156,1000,1010,200000,195957,0.979785,boundary_analytic,1
156,1110,1111,200000,200000,1.0,boundary_analytic,1
156,1101,1111,200000,196625,0.983125,boundary_analytic,1
156,1011,1111,200000,199345,0.996725,boundary_analytic,1
157,1000,0000,200000,200000,1.0,boundary_analytic,1
157,0010,0000,200000,200000,1.0,boundary_analytic,1
157,0010,0011,200000,200000,1.0,boundary_analytic,1
157,0011,1011,200000,197661,0.988305,boundary_analytic,1
157,0011,0111,200000,133241,0.666205,boundary_analytic,1
157,1100,1110,200000,196625,0.983125,boundary_analytic,1
157,1000,1010,200000,195957,0.979785,boundary_analytic,1
157,1110,1111,200000,200000,1.0,boundary_analytic,1
157,1011,1111,200000,199345,0.996725,boundary_analytic,1
158,1000,0000,200000,200000,1.0,boundary_analytic,1
158,0010,0000,200000,200000,1.0,boundary_analytic,1
158,0010,0011,200000,200000,1.0,boundary_analytic,1
158,0011,1011,200000,180109,0.900545,boundary_analytic,1
158,0011,0111,200000,133241,0.666205,boundary_analytic,1
158,1100,1110,200000,196625,0.983125,boundary_analytic,1
158,1100,1101,200000,177644,0.88822,boundary_analytic,1
158,1000,1010,200000,195957,0.979785,boundary_analytic,1
158,1000,1001,200000,173389,0.866945,boundary_analytic,1
158,1110,1111,200000,200000,1.0,boundary_analytic,1
158,1101,1111,200000,196625,0.983125,boundary_analytic,1
158,1011,1111,200000,199345,0.996725,boundary_analytic,1
159,1000,0000,200000,200000,1.0,boundary_analytic,1
159,0010,0000,200000,200000,1.0,boundary_analytic,1
159,0010,0011,200000,200000,1.0,boundary_analytic,1
159,0011,1011,200000,180109,0.900545,boundary_analytic,1
159,0011,0111,200000,41596,0.20798,boundary_analytic,1
159,1100,1110,200000,199974,0.99987,boundary_analytic,1
159,1000,1010,200000,195957,0.979785,boundary_analytic,1
159,1110,1111,200000,200000,1.0,boundary_analytic,1
159,1011,1111,200000,198582,0.99291,boundary_analytic,1
160,1000,0000,200000,200000,1.0,boundary_analytic,1
160,0010,0000,200000,200000,1.0,boundary_analytic,1
160,0010,0011,200000,200000,1.0,boundary_analytic,1
160,0011,1011,200000,180109,0.900545,boundary_analytic,1
160,1100,1110,200000,199974,0.99987,boundary_analytic,1
160,1100,1101,200000,182326,0.91163,boundary_analytic,1
160,1000,1010,200000,195957,0.979785,boundary_analytic,1
160,1110,1111,200000,200000,1.0,boundary_analytic,1
160,1101,1111,200000,199974,0.99987,boundary_analytic,1
161,1000,0000,200000,200000,1.0,boundary_analytic,1
161,0010,0000,200000,200000,1.0,boundary_analytic,1
161,0010,0011,200000,200000,1.0,boundary_analytic,1
161,0011,1011,200000,197661,0.988305,boundary_analytic,1
161,1100,1110,200000,199974,0.99987,boundary_analytic,1
161,1000,1010,200000,195957,0.979785,boundary_analytic,1
161,1110,1111,200000,200000,1.0,boundary_analytic,1
162,1000,0000,200000,200000,1.0,boundary_analytic,1
162,0010,0000,200000,200000,1.0,boundary_analytic,1
162,0010,0011,200000,200000,1.0,boundary_analytic,1
162,0011,1011,200000,180109,0.900545,boundary_analytic,1
162,1100,1110,200000,199974,0.99987,boundary_analytic,1
162,1100,1101,200000,177644,0.88822,boundary_analytic,1
162,1000,1010,200000,195957,0.979785,boundary_analytic,1
162,1000,1001,200000,173389,0.866945,boundary_analytic,1
162,1110,1111,200000,200000,1.0,boundary_analytic,1
162,1101,1111,200000,199974,0.99987,boundary_analytic,1
163,1000,0000,200000,200000,1.0,boundary_analytic,1
163,0010,0000,200000,200000,1.0,boundary_analytic,1
163,0010,0011,200000,200000,1.0,boundary_analytic,1
163,0011,1011,200000,180109,0.900545,boundary_analytic,1
163,0011,0111,200000,133241,0.666205,boundary_analytic,1
163,1100,1110,200000,199974,0.99987,boundary_analytic,1
163,1000,1010,200000,195957,0.979785,boundary_analytic,1
163,1110,1111,200000,200000,1.0,boundary_analytic,1
163,1011,1111,200000,199345,0.996725,boundary_analytic,1
164,1000,0000,200000,200000,1.0,boundary_analytic,1
164,0010,0000,200000,200000,1.0,boundary_analytic,1
164,0010,0011,200000,200000,1.0,boundary_analytic,1
164,0011,1011,200000,152479,0.762395,boundary_analytic,1
164,0011,0111,200000,173626,0.86813,boundary_analytic,1
164,1100,1101,200000,199052,0.99526,boundary_analytic,1
164,1000,1001,200000,173389,0.866945,boundary_analytic,1
164,1110,1111,200000,200000,1.0,boundary_analytic,1
164,1011,1111,200000,199999,0.999995,boundary_analytic,1
165,1000,0000,200000,200000,1.0,boundary_analytic,1
165,0010,0000,200000,200000,1.0,boundary_analytic,1
165,0010,0011,200000,200000,1.0,boundary_analytic,1
165,0011,1011,200000,152479,0.762395,boundary_analytic,1
165,0011,0111,200000,41596,0.20798,boundary_analytic,1
165,1100,1110,200000,197361,0.986805,boundary_analytic,1
165,1100,1101,200000,199052,0.99526,boundary_analytic,1
165,1000,1001,200000,173389,0.866945,boundary_analytic,1
165,1110,1111,200000,200000,1.0,boundary_analytic,1
165,1101,1111,200000,197361,0.986805,boundary_analytic,1
165,1011,1111,200000,198582,0.99291,boundary_analytic,1
166,1000,0000,200000,200000,1.0,boundary_analytic,1
166,0010,0000,200000,200000,1.0,boundary_analytic,1
166,0010,0011,200000,200000,1.0,boundary_analytic,1
166,0011,1011,200000,152479,0.762395,boundary_analytic,1
166,0011,0111,200000,173626,0.86813,boundary_analytic,1
166,1100,1110,200000,197361,0.986805,boundary_analytic,1
166,1100,1101,200000,182326,0.91163,boundary_analytic,1
166,1110,1111,200000,200000,1.0,boundary_analytic,1
166,1101,1111,200000,197361,0.986805,boundary_analytic,1
166,1011,1111,200000,199999,0.999995,boundary_analytic,1
167,1000,0000,200000,200000,1.0,boundary_analytic,1
167,0010,0000,200000,200000,1.0,boundary_analytic,1
167,0010,0011,200000,200000,1.0,boundary_analytic,1
167,0011,0111,200000,173626,0.86813,boundary_analytic,1
167,1100,1110,200000,197361,0.986805,boundary_analytic,1
167,1100,1101,200000,199052,0.99526,boundary_analytic,1
167,1000,1001,200000,173389,0.866945,boundary_analytic,1
167,1110,1111,200000,200000,1.0,boundary_analytic,1
167,1101,1111,200000,197361,0.986805,boundary_analytic,1
167,1011,1111,200000,199999,0.999995,boundary_analytic,1
168,1000,0000,200000,200000,1.0,boundary_analytic,1
168,0010,0000,200000,200000,1.0,boundary_analytic,1
168,0010,0011,200000,200000,1.0,boundary_analytic,1
168,0011,1011,200000,152479,0.762395,boundary_analytic,1
168,0011,0111,200000,173626,0.86813,boundary_analytic,1
168,1100,1110,200000,197361,0.986805,boundary_analytic,1
168,1100,1101,200000,177644,0.88822,boundary_analytic,1
168,1000,1001,200000,173389,0.866945,boundary_analytic,1
168,1110,1111,200000,200000,1.0,boundary_analytic,1
168,1101,1111,200000,197361,0.986805,boundary_analytic,1
168,1011,1111,200000,199999,0.999995,boundary_analytic,1
169,1000,0000,200000,200000,1.0,boundary_analytic,1
169,0010,0000,200000,200000,1.0,boundary_analytic,1
169,0010,0011,200000,200000,1.0,boundary_analytic,1
169,0011,1011,200000,152479,0.762395,boundary_analytic,1
169,0011,0111,200000,133241,0.666205,boundary_analytic,1
169,1100,1110,200000,197361,0.986805,boundary_analytic,1
169,1100,1101,200000,199052,0.99526,boundary_analytic,1
169,1000,1001,200000,173389,0.866945,boundary_analytic,1
169,1110,1111,200000,200000,1.0,boundary_analytic,1
169,1101,1111,200000,197361,0.986805,boundary_analytic,1
169,1011,1111,200000,199345,0.996725,boundary_analytic,1
170,1000,0000,200000,200000,1.0,boundary_analytic,1
170,0010,0000,200000,200000,1.0,boundary_analytic,1
170,0010,0011,200000,200000,1.0,boundary_analytic,1
170,0011,1011,200000,197661,0.988305,boundary_analytic,1
170,0011,0111,200000,41596,0.20798,boundary_analytic,1
170,1100,1101,200000,199052,0.99526,boundary_analytic,1
170,1000,1001,200000,173389,0.866945,boundary_analytic,1
170,1110,1111,200000,200000,1.0,boundary_analytic,1
170,1011,1111,200000,198582,0.99291,boundary_analytic,1
171,1000,0000,200000,200000,1.0,boundary_analytic,1
171,0010,0000,200000,200000,1.0,boundary_analytic,1
171,0010,0011,200000,200000,1.0,boundary_analytic,1
171,0011,1011,200000,197661,0.988305,boundary_analytic,1
171,0011,0111,200000,173626,0.86813,boundary_analytic,1
171,1100,1101,200000,182326,0.91163,boundary_analytic,1
171,1110,1111,200000,200000,1.0,boundary_analytic,1
171,1011,1111,200000,199999,0.999995,boundary_analytic,1
172,1000,0000,200000,200000,1.0,boundary_analytic,1
172,0010,0000,200000,200000,1.0,boundary_analytic,1
172,0010,0011,200000,200000,1.0,boundary_analytic,1
172,0011,1011,200000,180109,0.900545,boundary_analytic,1
172,0011,0111,200000,173626,0.86813,boundary_analytic,1
172,1100,1101,200000,199052,0.99526,boundary_analytic,1
172,1000,1001,200000,173389,0.866945,boundary_analytic,1
172,1110,1111,200000,200000,1.0,boundary_analytic,1
172,1011,1111,200000,199999,0.999995,boundary_analytic,1
173,1000,0000,200000,200000,1.0,boundary_analytic,1
173,0010,0000,200000,200000,1.0,boundary_analytic,1
173,0010,0011,200000,200000,1.0,boundary_analytic,1
173,0011,1011,200000,197661,0.988305,boundary_analytic,1
173,0011,0111,200000,173626,0.86813,boundary_analytic,1
173,1100,1101,200000,177644,0.88822,boundary_analytic,1
173,1000,1001,200000,173389,0.866945,boundary_analytic,1
173,1110,1111,200000,200000,1.0,boundary_analytic,1
173,1011,1111,200000,199999,0.999995,boundary_analytic,1
174,1000,0000,200000,200000,1.0,boundary_analytic,1
174,0010,0000,200000,200000,1.0,boundary_analytic,1
174,0010,0011,200000,200000,1.0,boundary_analytic,1
174,0011,1011,200000,197661,0.988305,boundary_analytic,1
174,0011,0111,200000,133241,0.666205,boundary_analytic,1
174,1100,1101,200000,199052,0.99526,boundary_analytic,1
174,1000,1001,200000,173389,0.866945,boundary_analytic,1
174,1110,1111,200000,200000,1.0,boundary_analytic,1
174,1011,1111,200000,199345,0.996725,boundary_analytic,1
175,1000,0000,200000,200000,1.0,boundary_analytic,1
175,0010,0000,200000,200000,1.0,boundary_analytic,1
175,0010,0011,200000,200000,1.0,boundary_analytic,1
175,0011,1011,200000,197661,0.988305,boundary_analytic,1
175,0011,0111,200000,41596,0.20798,boundary_analytic,1
175,1100,1110,200000,197361,0.986805,boundary_analytic,1
175,1100,1101,200000,182326,0.91163,boundary_analytic,1
175,1110,1111,200000,200000,1.0,boundary_analytic,1
175,1101,1111,200000,197361,0.986805,boundary_analytic,1
175,1011,1111,200000,198582,0.99291,boundary_analytic,1
176,1000,0000,200000,200000,1.0,boundary_analytic,1
176,0010,0000,200000,200000,1.0,boundary_analytic,1
176,0010,0011,200000,200000,1.0,boundary_analytic,1
176,0011,1011,200000,180109,0.900545,boundary_analytic,1
176,0011,0111,200000,41596,0.20798,boundary_analytic,1
176,1100,1110,200000,197361,0.986805,boundary_analytic,1
176,1100,1101,200000,199052,0.99526,boundary_analytic,1
176,1000,1001,200000,173389,0.866945,boundary_analytic,1
176,1110,1111,200000,200000,1.0,boundary_analytic,1
176,1101,1111,200000,197361,0.986805,boundary_analytic,1
176,1011,1111,200000,198582,0.99291,boundary_analytic,1
177,1000,0000,200000,200000,1.0,boundary_analytic,1
177,0010,0000,200000,200000,1.0,boundary_analytic,1
177,0010,0011,200000,200000,1.0,boundary_analytic,1
177,0011,1011,200000,197661,0.988305,boundary_analytic,1
177,0011,0111,200000,41596,0.20798,boundary_analytic,1
177,1100,1110,200000,197361,0.986805,boundary_analytic,1
177,1100,1101,200000,177644,0.88822,boundary_analytic,1
177,1000,1001,200000,173389,0.866945,boundary_analytic,1
177,1110,1111,200000,200000,1.0,boundary_analytic,1
177,1101,1111,200000,197361,0.986805,boundary_analytic,1
177,1011,1111,200000,198582,0.99291,boundary_analytic,1
178,1000,0000,200000,200000,1.0,boundary_analytic,1
178,0010,0000,200000,200000,1.0,boundary_analytic,1
178,0010,0011,200000,200000,1.0,boundary_analytic,1
178,0011,1011,200000,197661,0.988305,boundary_analytic,1
178,1100,1110,200000,197361,0.986805,boundary_analytic,1
178,1100,1101,200000,199052,0.99526,boundary_analytic,1
178,1000,1001,200000,173389,0.866945,boundary_analytic,1
178,1110,1111,200000,200000,1.0,boundary_analytic,1
178,1101,1111,200000,197361,0.986805,boundary_analytic,1
179,1000,0000,200000,200000,1.0,boundary_analytic,1
179,0010,0000,200000,200000,1.0,boundary_analytic,1
179,0010,0011,200000,200000,1.0,boundary_analytic,1
179,0011,1011,200000,180109,0.900545,boundary_analytic,1
179,0011,0111,200000,173626,0.86813,boundary_analytic,1
179,1100,1110,200000,197361,0.986805,boundary_analytic,1
179,1100,1101,200000,182326,0.91163,boundary_analytic,1
179,1110,1111,200000,200000,1.0,boundary_analytic,1
179,1101,1111,200000,197361,0.986805,boundary_analytic,1
179,1011,1111,200000,199999,0.999995,boundary_analytic,1
180,1000,0000,200000,200000,1.0,boundary_analytic,1
180,0010,0000,200000,200000,1.0,boundary_analytic,1
180,0010,0011,200000,200000,1.0,boundary_analytic,1
180,0011,1011,200000,197661,0.988305,boundary_analytic,1
180,0011,0111,200000,173626,0.86813,boundary_analytic,1
180,1100,1110,200000,197361,0.986805,boundary_analytic,1
180,1110,1111,200000,200000,1.0,boundary_analytic,1
180,1011,1111,200000,199999,0.999995,boundary_analytic,1
181,1000,0000,200000,200000,1.0,boundary_analytic,1
181,0010,0000,200000,200000,1.0,boundary_analytic,1
181,0010,0011,200000,200000,1.0,boundary_analytic,1
181,0011,1011,200000,197661,0.988305,boundary_analytic,1
181,0011,0111,200000,133241,0.666205,boundary_analytic,1
181,1100,1110,200000,197361,0.986805,boundary_analytic,1
181,1100,1101,200000,182326,0.91163,boundary_analytic,1
181,1110,1111,200000,200000,1.0,boundary_analytic,1
181,1101,1111,200000,197361,0.986805,boundary_analytic,1
181,1011,1111,200000,199345,0.996725,boundary_analytic,1
182,1000,0000,200000,200000,1.0,boundary_analytic,1
182,0010,0000,200000,200000,1.0,boundary_analytic,1
182,0010,0011,200000,200000,1.0,boundary_analytic,1
182,0011,1011,200000,180109,0.900545,boundary_analytic,1
182,0011,0111,200000,173626,0.86813,boundary_analytic,1
182,1100,1110,200000,197361,0.986805,boundary_analytic,1
182,1100,1101,200000,177644,0.88822,boundary_analytic,1
182,1000,1001,200000,173389,0.866945,boundary_analytic,1
182,1110,1111,200000,200000,1.0,boundary_analytic,1
182,1101,1111,200000,197361,0.986805,boundary_analytic,1
182,1011,1111,200000,199999,0.999995,boundary_analytic,1
183,1000,0000,200000,200000,1.0,boundary_analytic,1
183,0010,0000,200000,200000,1.0,boundary_analytic,1
183,0010,0011,200000,200000,1.0,boundary_analytic,1
183,0011,1011,200000,180109,0.900545,boundary_analytic,1
183,0011,0111,200000,133241,0.666205,boundary_analytic,1
183,1100,1110,200000,197361,0.986805,boundary_analytic,1
183,1100,1101,200000,199052,0.99526,boundary_analytic,1
183,1000,1001,200000,173389,0.866945,boundary_analytic,1
183,1110,1111,200000,200000,1.0,boundary_analytic,1
183,1101,1111,200000,197361,0.986805,boundary_analytic,1
183,1011,1111,200000,199345,0.996725,boundary_analytic,1
184,1000,0000,200000,200000,1.0,boundary_analytic,1
184,0010,0000,200000,200000,1.0,boundary_analytic,1
184,0010,0011,200000,200000,1.0,boundary_analytic,1
184,0011,1011,200000,197661,0.988305,boundary_analytic,1
184,0011,0111,200000,133241,0.666205,boundary_analytic,1
184,1100,1110,200000,197361,0.986805,boundary_analytic,1
184,1100,1101,200000,177644,0.88822,boundary_analytic,1
184,1000,1001,200000,173389,0.866945,boundary_analytic,1
184,1110,1111,200000,200000,1.0,boundary_analytic,1
184,1101,1111,200000,197361,0.986805,boundary_analytic,1
184,1011,1111,200000,199345,0.996725,boundary_analytic,1
185,1000,0000,200000,200000,1.0,boundary_analytic,1
185,0010,0000,200000,200000,1.0,boundary_analytic,1
185,0010,0011,200000,200000,1.0,boundary_analytic,1
185,0011,1011,200000,152479,0.762395,boundary_analytic,1
185,0011,0111,200000,41596,0.20798,boundary_analytic,1
185,1100,1110,200000,196625,0.983125,boundary_analytic,1
185,1100,1101,200000,199052,0.99526,boundary_analytic,1
185,1000,1010,200000,195957,0.979785,boundary_analytic,1
185,1000,1001,200000,173389,0.866945,boundary_analytic,1
185,1110,1111,200000,200000,1.0,boundary_analytic,1
185,1101,1111,200000,196625,0.983125,boundary_analytic,1
185,1011,1111,200000,198582,0.99291,boundary_analytic,1
186,1000,0000,200000,200000,1.0,boundary_analytic,1
186,0010,0000,200000,200000,1.0,boundary_analytic,1
186,0010,0011,200000,200000,1.0,boundary_analytic,1
186,0011,1011,200000,152479,0.762395,boundary_analytic,1
186,0011,0111,200000,173626,0.86813,boundary_analytic,1
186,1100,1110,200000,196625,0.983125,boundary_analytic,1
186,1100,1101,200000,182326,0.91163,boundary_analytic,1
186,1000,1010,200000,195957,0.979785,boundary_analytic,1
186,1110,1111,200000,200000,1.0,boundary_analytic,1
